id,sentence1,sentence2,similarity,predicted_similarity
sts_train_2922,"IAC's stock closed yesterday down $2.81, or 7.6 percent, at $34.19.","InterActiveCorp's shares closed at $34.19, down $2.81, or 7.6 percent on the Nasdaq Stock Market.",0.9,0.8935559988021851
sick_train_2836,A woman is leaning against a pole and is surrounded by people,A man is leaning against a pole and is surrounded by people,0.7,0.727871298789978
sick_train_5595,A brown dog is running through a snowy trail,A dog is running on a snowy path,0.8,0.9130633473396301
sick_train_1019,A motorcyclist with a red helmet is riding a blue motorcycle down the road,A motorcyclist is riding a motorbike along a roadway,0.9,0.8199235796928406
sick_train_1815,There is no man slicing a potato,A man is cutting a potato,0.86,0.8006774187088013
sick_train_3016,A few men are watching cricket,A few men are playing cricket,0.72,0.8145959973335266
sts_train_3825,Colorado shooting suspect was under psychiatrist's care,Doctor treating Aurora shooting suspect had medical reprimand,0.48,0.47577953338623047
sts_train_4308,Bank of England's Paul Tucker tainted by Libor mess,Bank of England deputy denies ordering rate-rigging,0.5599999999999999,0.6457218527793884
sts_train_2765,"The department's position threatens to alienate social conservatives, who have provided strong political support for Mr. Ashcroft and President Bush.","The department's stance disappointed some abortion opponents, and it threatens to alienate social conservatives who have provided strong political support for Ashcroft and President Bush.",0.75,0.7167468070983887
sick_train_595,A man in a purple suit is standing by a purple case and is playing a guitar,The man is putting away the guitar in the guitar case,0.6799999999999999,0.6676654815673828
sick_train_2482,A child in a green and white sports uniform is running over the grass,A child in a green and white uniform for sports is running over the grass,0.98,0.965933084487915
sts_train_4264,Chinese stocks close higher midday Friday,Chinese stocks higher at midday Friday,0.92,0.9937947392463684
sick_train_3903,A man is eating a banana,Someone is removing the peel of a banana,0.8,0.6800110936164856
sts_train_3320,"Judge Leroy Millette Jr. can reduce the punishment to life in prison without parole when Muhammad is formally sentenced Feb. 12, but Virginia judges rarely take such action.","Though the judge can reduce the punishment to life in prison without parole, experts say Virginia judges rarely take that opportunity.",0.65,0.6772534847259521
sts_train_2436,runs victim down Got any proof?,paranoid Got any proof?,0.2,0.23302127420902252
sts_train_1011,The man is riding a motorcycle down the road.,A man is riding a red motorcycle on the road.,0.8,0.7945778369903564
sts_train_4594,Egypt interior minister survives bomb,Egypt's interior minister survives bomb attack,1.0,1.004401445388794
sts_train_4017,"Full Episode: Nightline 6/29: Katie Holmes, Tom Cruise to Divorce","Custody, images at stake in Cruise-Holmes divorce",0.2799999999999999,0.3718249499797821
sick_train_4262,Two people wearing snowsuits are on the ground making snow angels,Two people in snowsuits are lying in the snow and making snow angels,0.96,0.8644438982009888
sts_train_1138,A yellow and blue airplane is flying in the sky.,The white airplane is flying in the blue sky.,0.6400000000000001,0.6203400492668152
sts_train_1558,A dog swimming with a stick in it's mouth.,Dog swimming in the water with a stick in its mouth.,1.0,0.9420601725578308
sick_train_1604,Someone is beating an egg,Somebody is beating an egg,0.96,0.9732920527458191
sts_train_2031,I wood have asked her if she is up for a treesome.,I wood have at least asked if a threesome was out of the question.,0.96,0.8850712776184082
sick_train_6787,A child in a green and white sports uniform is running over the grass,A little boy is wearing a green soccer strip and is running on the grass,0.8400000000000001,0.835431694984436
sick_train_2780,The runners are racing impetuously around a track,The runners are racing around a track,0.94,0.9738141298294067
sts_train_1814,three little boys cover themselves with bubbles.,Three children standing by a pool are covered in foam bubbles.,0.8400000000000001,0.842397928237915
sts_train_3561,the new law attempts to remove any legal obstacles to building more advanced spy satellites and to help innovation in japans's space industry. ,the purpose of the new law is to remove any legal obstacles to building more advanced spy satellites and to encourage innovation in japans's space industry.,0.96,1.0073508024215698
sick_train_747,A woman is coating a pork chop,There is no woman coating a pork chop,0.74,0.7901903986930847
sick_train_5441,A brown and white cat is playing on the grass,A brown and white dog is playing on the grass,0.6,0.6452282667160034
sts_train_3245,"And when asked if he felt regret or guilt about the attack his answer was an adamant ""no"".","Asked if he felt any regret about theOctober 12 attack, the answer was an adamant ""no"".",0.76,0.840496838092804
sick_train_6680,The girl is carrying a sign and a group of people is following her,The girl is not carrying a sign and no group of people is following her,0.74,0.7798235416412354
sick_train_6726,"Two toddlers are sleeping in a wagon, which is really small",Two young kids are eating corndogs,0.32,0.40882471203804016
sick_train_6390,An old man is talking to a leaf,A young man is talking to a leaf,0.783,0.8600983619689941
sts_train_946,the soccer player kicked the ball side to side between his legs.,A person is kicking a soccer ball back and forth between his feet.,0.68,0.7086130976676941
sts_train_1638,A dog bounds across the brown grass.,Two dogs bound across the grass.,0.52,0.5287569761276245
sick_train_4676,A boy is standing in the cold water,A boy is standing in the water,0.82,0.9076383113861084
sick_train_6258,A horse is leaping a hurdle and has a rider on its back,A horse and its rider are leaping quickly over a barrier,0.8800000000000001,0.8934275507926941
sick_train_94,A man is pointing at a silver sedan,A lone man is in a parking lot and is playing tennis against a large wall,0.2799999999999999,0.2803044021129608
sts_train_1193,The black and white cows pause in front of the gate.,The white airplane is flying in the sky.,0.0,0.00662209140136838
sick_train_2150,Four young men are standing still and a car is exploding behind them,The boys are standing in front of the burning car,0.6599999999999999,0.7144917249679565
sts_train_3386,"Among those waiting a turn was Jodie Singer, a sixth-grader from Washington, D.C.","Jodie Singer, a sixth-grader from Washington, D.C., anxiously awaited her turn at the microphone.",0.75,0.7942694425582886
sick_train_1973,The girl is recklessly jumping onto a car,The girl isn't jumping onto the car recklessly,0.72,0.714468777179718
sick_train_3884,Two people are riding a bike,Two people are driving a motorcycle,0.74,0.7209998965263367
sts_train_2520,Peter Lyman and Hal Varian of Berkeley's School of Information Management and Systems say that information production has increased by 30 percent each year between 1999 and 2002.,"That task appealed to two masters of the megabyte, Peter Lyman and Hal Varian, professors at the University of California-Berkeley's School of Information Management and Systems.",0.4,0.36055728793144226
sts_train_5399,Australia returns asylum seekers to Sri Lanka in sea transfer,Australia: Australia hands asylum-seekers back to Sri Lanka,0.92,0.8774139285087585
sts_train_2644,"Analysts' consensus estimate from Thomson First Call was for a loss of $2.08 a share, excluding one-time items.",The estimate of analysts surveyed by Thomson First Call was for a loss of $2.75 a share.,0.5,0.44793879985809326
sick_train_4997,A boy under an umbrella is being held by his father who is wearing a blue coat,A child is amazedly experiencing a new world,0.32,0.3572383224964142
sts_train_916,A boy plays violin on stage.,A boy is onstage playing the violin.,0.8500000000000001,0.9454327821731567
sick_train_1185,A girl is riding a horse,The boy is trotting on the horse,0.76,0.7007147669792175
sts_train_641,A woman is cutting an apple.,A woman is cutting potato.,0.36,0.413362056016922
sts_train_4728,China launches first air-to-air missile from chopper,China court sentences Bo Xilai to life imprisonment for corruption,0.12,0.09223286062479019
sts_train_5231,Algerian president in France for medical tests,Algerian president in France for medical tests after minor stroke,0.7200000000000001,0.8080626130104065
sts_train_3134,"The technology-laced Nasdaq Composite Index .IXIC rose 17.26 points, or 1.06 percent, to 1,640.06, based on the latest data.","The broader Standard & Poor's 500 Index <.SPX> gained 5.51 points, or 0.56 percent, to 981.73.",0.2,0.18456527590751648
sick_train_6599,A baby is not playing a guitar,The little boy is singing and playing the guitar,0.72,0.7271108031272888
sick_train_5300,A man is chopping butter into a container,A prawn is being cut by a woman,0.4599999999999999,0.38127127289772034
sts_train_5220,India Ink: Image of the Day: May 21,India Ink: Image of the Day: January 16,0.36,0.3912298381328583
sick_train_5427,A black cat is swinging on a fan,A cat is swinging on a fan,0.9,0.9066065549850464
sick_train_4990,The man is playing a guitar,A man is playing a trumpet brightly,0.48,0.504951000213623
sts_train_4792,Senate to vote on moving ahead on Hagel nod,Benedict comes home to new house and new Pope,0.0,0.032886892557144165
sick_train_7033,A tattoo is being drawn by the woman in the white sweater on the hand of a teenager,The woman in the white sweater is drawing a tattoo on the hand of a teenager,0.98,0.9984866380691528
sick_train_5644,Racers are running down a track,Some racers are running down a track,0.96,0.984941303730011
sts_train_3534,existing rods could produce 3-6 atomic bombs in 6-8 months. ,experts stated that the rods could produce 3-6 atomic bombs in 6-8 months.,0.8400000000000001,0.8700180053710938
sick_train_847,A man and a woman are driving down the road in an open-air vehicle,Two men are driving down the road in an open-air vehicle,0.755,0.7853180170059204
sick_train_4905,A boy is sitting in a seat,A toddler is sitting in a seat,0.74,0.8818084001541138
sts_train_1028,An elderly woman stands in a kitchen with two cats at her feet.,The old lady is standing in the kitchen with two cats at her feet.,1.0,0.9895296096801758
sts_train_5429,Gunmen kill 15 Libyan soldiers,Gunmen kill 3 Lebanese troops near Syria,0.48,0.4214945435523987
sts_train_1709,Two dogs are playing around in the dirt.,A dancer posing for the camera in a red and white dress.,0.0,0.0015782597474753857
sick_train_1778,People are crossing a rope bridge over a rocky stream,People are walking across a rope bridge over a rocky stream,0.98,0.9144529104232788
sts_train_2745,"The bodies of former Invercargill man Warren Campbell, 32, and climbing companion Jonathan Smith, 47, were recovered from below Mt D'Archiac late yesterday morning.","Warren David Campbell, 32, and climbing companion Jonathan Smith, 47, did not return as expected on Tuesday from climbing on Mt D'Archiac in the McKenzie District.",0.44,0.4029739499092102
sts_train_593,Two people are riding a motorcycle.,Two people are riding a bike.,0.4,0.45265233516693115
sts_train_2133,What isn't how what was sold?,"It's not how it was sold, gb.",0.32,0.3463588356971741
sick_train_819,A person is riding a jetski in the waves,A woman is parking a Seadoo,0.52,0.5734328031539917
sts_train_4816,President for early conclusion of Eco Partnership with Sri Lanka,Pakistan PM for deeper economic ties with Sri Lanka,0.52,0.5389896035194397
sick_train_2073,A bicycle is being ridden by the little boy in a race,A young boy in a helmet is riding a bike on the road,0.72,0.7428056001663208
sts_train_1919,A brown furry animal stands behind some plants.,A dog pants while standing in the woods.,0.2799999999999999,0.32271361351013184
sts_train_2051,My parents have told me it is bad for you.,My teachers have told me it is bad for you.,0.5599999999999999,0.542133629322052
sts_train_3071,"Richard Miller remained hospitalized after undergoing a liver transplant, but his wife has recovered.","Richard Miller, 57, survived a lifesaving liver transplant but remains hospitalized.",0.6400000000000001,0.6162930130958557
sts_train_2529,"Shares of LendingTree rose $6.21, or 42 percent, to $20.90 after hitting $21.36 earlier.","LendingTree shares rose 43 percent, or $6.31, to $21, more than doubling in the last two months.",0.55,0.5779419541358948
sts_train_737,The woman is slicing fish cake.,The woman is riding a horse.,0.16,0.1122841164469719
sts_train_4922,U.S. drone strike kills 5 in Pakistan,Pakistan drone strike kills up to six,0.6000000000000001,0.5983903408050537
sts_train_2339,What isn't how what was sold?,"It's not how it was sold, gb.",0.32,0.3463588356971741
sick_train_1362,Someone is checking the email,Someone is reading the email,0.8800000000000001,0.9239973425865173
sick_train_810,A motorcyclist on a bike is leaning into a sharp corner,A woman on a motorcycle is going around a corner,0.8,0.854522168636322
sick_train_4385,The little boy is singing and playing the guitar,The little boy is not singing and playing the guitar,0.64,0.8084903955459595
sick_train_5443,"A woman, who is old, is near a dog that has a white coat",A woman and a dog are sitting on a tree stump,0.5599999999999999,0.5963038206100464
sick_train_650,There is no man dancing on the road,A man is dancing on the road,0.6,0.7912365794181824
sick_train_2961,An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers,A woman is wearing sunglasses of large size and is holding newspapers in both hands,0.76,0.6552249193191528
sick_train_2872,A woman is walking off a stage,A woman is dancing on a stage,0.72,0.7465705871582031
sts_train_5360,"The Note's Must-Reads for Friday May 24, 2013","The Note's Must-Reads for Friday, August 23, 2013",0.44,0.45679157972335815
sick_train_6153,An old man is talking to a leaf,A cat is jumping into a box,0.3,0.205532968044281
sts_train_1592,Two people sit on the end of a dock.,Two people sitting on a dock.,0.8400000000000001,0.9149583578109741
sts_train_137,A kangroo is eating something.,A kangaroo is eating.,0.96,0.8718984723091125
sick_train_129,A man is playing a flute,A man is riding a motorbike,0.32,0.27735865116119385
sts_train_3996,Greece to vote on 2013 budget; protesters gather,Greece to vote on 2013 budget,0.7200000000000001,0.6570598483085632
sts_train_5505,World powers and Iran to resume expert nuclear talks on Dec. 30,"Iran nuclear experts, world powers to resume talks next week",0.8,0.8120819926261902
sick_train_6705,A man is mixing,A man is mowing a lawn,0.24,0.2588430941104889
sts_train_955,A group of couples are dancing.,Men and women are dancing slowly.,0.6666000000000001,0.6871873140335083
sick_train_5707,Four people are walking on a bridge over a river,Several people are walking in line across a bridge,0.78,0.7521958947181702
sick_train_6950,There is no cat sliding upside down under a couch,A cat is sliding upside down under a couch,0.92,0.7967072129249573
sick_train_6760,There is no kid playing guitar,A kid is playing guitar,0.62,0.8001862168312073
sick_train_2833,A boy is playing a game with blocks made of wood,A boy in blue shirt is looking at his hand near a stack of blocks on table,0.6799999999999999,0.6422851085662842
sick_train_5425,A grey dog is bouncing a tennis ball on its head in a grass field,A dog with a blue collar is playing with the ball outside,0.64,0.7460636496543884
sick_train_5110,An elderly man is sitting on a bench,The woman is sitting on a bench and is wearing a gray jacket and black pants,0.5599999999999999,0.5725774765014648
sts_train_2599,"Since being drafted into service in 1971, it has racked up a record 45 accidents, with 393 deaths.","It has a chequered safety record, including 47 accidents that resulted in 668 deaths.",0.2666,0.2332363873720169
sts_train_797,A boy played a keyboard.,A person is playing a piano keyboard.,0.6400000000000001,0.6459968090057373
sick_train_2813,A young girl is sitting in a swimsuit,A young girl is sitting in swimming gear,0.9,0.9431303143501282
sick_train_4971,"The woman wearing silver pants, pink bellbottoms and a pink scarf is riding a bike",A pedestrian woman is building pink bicycles for boa wearing riders,0.48,0.5197041630744934
sts_train_4170,Indian Maoist rebels offer talks to free Italian hostages,India: Maoist rebels in talks on freeing Italians,0.76,0.8732897639274597
sts_train_4281,"Navy jet crashes into US apartments, pilots eject",U.S. Navy Jet Crashes Into Virginia Apartment Buildings,0.68,0.6650559902191162
sick_train_5725,Two men and a girl in front of a wood panel wall are making funny faces,Three friends are making faces for the camera,0.64,0.6849212050437927
sick_train_6914,A dog is swimming in a body of water,An animal is swimming in a body of water,0.9,0.9598051905632019
sts_train_2614,"The operating revenues were $1.45 billion, an increase over last year's result of $1.38 billion.",Operating revenues rose to $1.45 billion from $1.38 billion last year.,1.0,1.0141541957855225
sts_train_1197,A orange and white cat asleep on a leather chair.,A ginger cat sitting on an office chair.,0.6000000000000001,0.6464077830314636
sick_train_4231,The girl is standing on the couch and crocheting,The girl is sitting on the couch and is crocheting,0.8400000000000001,0.8477941155433655
sts_train_4644,Syria 'to declare chemical weapons and sign convention',"Russia, Syria Work on 'Concrete' Chemical Weapons Plan",0.52,0.4988192617893219
sick_train_1057,A dog is catching a ball,There is no dog catching a ball,0.58,0.7877769470214844
sick_train_3072,A woman is rocking over a blanket lying on someone reading a book,A seated woman is singing a song and playing the guitar,0.32,0.3364216685295105
sts_train_2381,There is simply no winning for Obama among conservatives.,This is rich coming from a conservative.,0.2799999999999999,0.22071874141693115
sts_train_1888,A black and white spotted dog jumps over a stream.,A black and white spotted dog is jumping over the small stream of water.,0.92,0.9798415303230286
sick_train_4850,There is no boy walking across a bridge,A man is walking slowly across a rope bridge,0.54,0.6108646988868713
sick_train_3317,A man is playing a harp,A violin is being played by a man,0.54,0.5546984672546387
sts_train_689,The boy cut the grass by the curb with scissors.,A boy cuts grass with scissors.,0.75,0.8746463060379028
sick_train_6427,A woman is collecting the water from a tap in a mug,A boy is filling a pitcher with water,0.54,0.4946092963218689
sts_train_5091,Israeli teens missing in West Bank,Israel finds bodies of three missing teens in West Bank,0.5599999999999999,0.5019739270210266
sick_train_4491,A man is erasing some figures,A man is drawing on a digital dry erase board,0.6,0.6668694615364075
sick_train_4945,A person is riding a motorcycle,A person is chopping an onion,0.2799999999999999,0.22893331944942474
sts_train_1074,A living room with a dining table in the background.,A boy doing a wheelie on a plank with the beach in the background.,0.0,0.0019870917312800884
sts_train_2389,depending on which action furthers their loony-tunes agenda of the moment.,depending on which action furthers their lonny-tunes agenda.,0.92,0.984576404094696
sts_train_3687,china's council of agriculture opens a special office in charge of agricultural technology transfers and intellectual property rights management and consultancy to enhance development of china's knowledge-based agriculture and applications of agricultural technology. ,lee stated that the coa has spent the past several years setting up relevant mechanisms and drafting a set of promotional measures to enhance development of china's knowledge-based agriculture and applications of agricultural technology.,0.6400000000000001,0.6736468076705933
sick_train_2414,A playing device is amusing a cat,The boy is playing in the mud,0.2,0.2104155272245407
sts_train_2690,"Five more human cases of West Nile virus, were reported by the Mesa County Health Department on Wednesday.","As of this week, 103 human West Nile cases in 45 counties had been reported to the health department.",0.52,0.44541865587234497
sick_train_608,A tennis player in mid game is holding a racquet,A racquet is being held by a tennis player in mid game,0.96,0.9831897616386414
sick_train_1748,A man is pouring oil into a skillet,Oil is being poured into a skillet by a man,1.0,1.0139062404632568
sts_train_1381,The white sheep is standing on the green hill.,A sheep stands on a hillside.,0.8,0.8397315144538879
sts_train_1546,a dog is running across the sand with a stick in it's mouth.,A dog is running through a creek with a stick in its mouth.,0.7200000000000001,0.7215405702590942
sick_train_176,A man is outside close to a target for blade throwing,A man is outside and is throwing blades at a close target,0.78,0.7599969506263733
sick_train_6149,A large group of cheerleaders is walking in a parade,"The cheerleaders are parading and wearing black, pink and white uniforms",0.64,0.757912278175354
sick_train_1576,Three men are practicing karate in a field,Three men are practicing karate in a gym,0.74,0.8168965578079224
sts_train_530,A cat is drinking milk.,A kitten is drinking milk.,0.8,0.925892174243927
sick_train_447,There is no black and white dog jumping for a ball,A black and white dog is jumping for a ball,0.64,0.7910035252571106
sts_train_4690,China's new stealth frigate commissioned,"Belarus, Latvia to set up border commission",0.04,0.03176352381706238
sick_train_5094,A baby is splashing inside a blue paddling pool,A toddler is making a splash inside a blue paddling pool,0.8800000000000001,0.9067049026489258
sick_train_4147,A karate practitioner is kicking at another man who is wearing protective boxing gloves,A karate practitioner is kicking at another man who is wearing protective gloves for boxing,0.96,0.9415624737739563
sick_train_6819,A man and a woman are eating,A man and woman are talking,0.6799999999999999,0.592645525932312
sts_train_5644,Malaysia Airlines plane crashes on Ukraine-Russia border - live,US: Russia Massing Troops on Ukraine Border,0.0,0.09404683113098145
sick_train_4672,A large white dog is jumping up in the snow,A large black dog is jumping in the air over a snowy area,0.8,0.7795644998550415
sts_train_21,A man pours oil into a pot.,A man pours wine in a pot.,0.6400000000000001,0.6916324496269226
sick_train_4057,A black man is walking next to a building in a big city,A woman is looking into the distance and people are walking between buildings behind,0.3399999999999999,0.37118828296661377
sick_train_723,There is no man slicing potatoes,A man is fitting a silencer to a pistol,0.22,0.20843657851219177
sts_train_4200,Airlines cancel 'flytilla' activists' tickets to TA,UK Airline Cancels 'Flytilla' Tickets on Israel Objections,0.6400000000000001,0.6175301671028137
sts_train_5001,Turkish search ends as last missing miners found,Turkish Search Ends as Last Missing Miners Found,1.0,1.0188652276992798
sick_train_198,The group of people is sitting in a dim room,The group of people is sitting in a room which is dim,0.98,0.959345817565918
sts_train_4763,RI condemns use of chemical weapons in Syria,Questions arise over chemical weapons claims in Syria,0.52,0.5082194805145264
sick_train_6540,A baby is talking,A child is talking,0.8800000000000001,0.9176763296127319
sick_train_4000,A young child is watering a plant with splashes,A man is playing a flute,0.2,0.18909341096878052
sick_train_5918,A woman is dancing and singing in the rain,A woman is performing in the rain,0.8800000000000001,0.9003779888153076
sick_train_4336,A boy is saying a word,A boy is saying something,0.92,0.9588043093681335
sick_train_4010,"A man with equipment used for climbing is hanging from a white, vertical rock.",A woman with pigtails is climbing a rock wall,0.42,0.46703583002090454
sick_train_3721,The women are not singing and dancing,Two women are dancing and singing in front of a crowd,0.72,0.7321301102638245
sick_train_5846,The presentation is being watched by a classroom of students,The presentation is being attended by a classroom of students,0.96,1.0033775568008423
sick_train_5844,A rhino is grazing in a field,The rhino is grazing on the grass,0.8800000000000001,0.907641589641571
sts_train_4355,Indian media: Commonwealth summit,Indian PM snubs Commonwealth summit,0.5599999999999999,0.4043334424495697
sts_train_898,A woman is doing a joker make up on a man.,The girl applied face makeup to a man.,0.36,0.2641880214214325
sts_train_5638,World stocks rise on hopes Fed to keep stimulus,Fed expected to maintain stimulus,0.2,0.14460928738117218
sick_train_5950,A girl with a bikini is playing in the dunes,No girl with a bikini is playing in the dunes,0.693,0.7868359088897705
sick_train_120,The man in a hat suited for cowboys is walking through a market and is putting a hand in his pocket,A man in a hat is walking through a store,0.78,0.7469034790992737
sts_train_3530,activists have stated that russia is imprisoning people without evidence of illegal activity. ,russia imprisons people without evidence of illegal activity.,0.8400000000000001,0.8674755096435547
sick_train_1644,A dog with golden fur is in the water,A dog with a golden coat is in the water,0.98,0.9715699553489685
sts_train_3866,Panetta says Afghanistan role to shift from combat in 2013,Panetta: Afghanistan Tops NATO Conference Topics,0.32,0.35332822799682617
sick_train_5654,A girl with a bikini is playing in the dunes,A girl with a bikini is playing in the sand,0.92,0.9264001846313477
sick_train_604,A man is removing the butter from a piece of bread which is big,A man is spreading butter on a piece of bread which is big,0.82,0.7907735109329224
sts_train_4633,Pakistani Taliban chief Hakimullah Mehsud killed in drone strike,"Pakistan Taliban vows revenge, to repay Hakimullah's killing in bloodshed",0.52,0.4738848805427551
sts_train_5099,7 killed by Shiite al-Houthi fighters in northern Yemen,At least 5 killed in sectarian conflict in north Yemen,0.6000000000000001,0.5492903590202332
sts_train_1322,A red double decker bus on a city street.,A red double decker bus driving down a street.,0.96,0.913059413433075
sts_train_3471,reports state that the syrian government was concealing a nuclear facility at the attacked site. ,u.n. experts have begun analyzing reports that state the syrian government was concealing a nuclear facility at the attacked site.,0.8400000000000001,0.8649632334709167
sts_train_2600,"Ryan Harvey, an outfielder from Dunedin High School in Florida, was selected with the sixth pick by the Chicago Cubs.","Ryan Harvey, a high school outfielder from Florida, was chosen sixth by the Cubs.",0.8400000000000001,0.876859724521637
sick_train_3926,One man is climbing the cliff with a rope,One man is climbing a cliff with a rope,0.98,0.9724852442741394
sick_train_3799,The man is not stirring oil,The man is stirring oil,0.6799999999999999,0.7867029905319214
sick_train_4981,The snowboarder is leaping fearlessly over white snow,A person who is practicing snowboarding jumps into the air,0.78,0.8583935499191284
sick_train_5081,Four girls are doing backbends and playing in the garden,Four girls are doing backbends and playing outdoors,0.82,0.8463343381881714
sick_train_6433,Two dogs are playing together on the grass,A big dog and a small dog with a white coat are playing together,0.76,0.7901851534843445
sts_train_3233,Five-time Tour de France winner and cancer survivor Lance Armstrong had a few words of advice for other cancer survivors in Denver on Friday.,Five-time Tour de France winner Lance Armstrong is in Denver today for a meeting about surviving cancer.,0.68,0.6360377073287964
sick_train_1769,A fearful little boy is on a climbing wall,The man is sitting next to a birdcage,0.22,0.19618332386016846
sts_train_793,Some children are jumping on Trampoline.,Two boy are playing on a trampoline.,0.6000000000000001,0.7845249772071838
sick_train_7083,No skateboarder is jumping in the air,A man in a red shirt is doing a trick with the skateboard,0.5599999999999999,0.6844424605369568
sick_train_6997,There is no man pouring oil into a pan,A man is pouring oil into a pan,0.64,0.7853667140007019
sts_train_2704,"Smugglers in a van chased down a pickup and SUV carrying other smugglers and illegal immigrants, said Pinal County Sheriff Roger Vanderpool.","People in a van opened fire on a pickup and SUV believed to be transporting illegal immigrants, said Pinal County Sheriff Roger Vanderpool.",0.6334,0.635409414768219
sick_train_1544,Two boys are doing martial arts on a blue mat,Two children in white outfits and red protective gear are sparring on a mat,0.8400000000000001,0.8056997656822205
sick_train_1720,Children in red shirts are playing in the leaves,Three kids are jumping in the leaves,0.8,0.819238007068634
sts_train_4824,Ex-Virginia governor Bob McDonnell charged with corruption,"Virginia's ex-Gov. Bob McDonnell, wife charged with corruption",0.76,0.7333614230155945
sick_train_6759,A man is rowing a canoe,A man is rowing a boat,0.8400000000000001,0.8631643652915955
sick_train_4610,Some meat is being cut into pieces by a woman,A woman is cutting some meat into pieces,0.96,1.0192711353302002
sick_train_5481,The snowboarder isn't leaping over white snow,The snowboarder is leaping over white snow,0.72,0.7210447788238525
sick_train_3440,Orange juice is being drunk by a man who is walking on a sunny day,A man is drinking orange juice and walking,0.8800000000000001,0.840008556842804
sick_train_284,A brown and white dog is jumping on the sidewalk,A little brown and white dog is running on the road,0.7,0.6832405924797058
sts_train_491,A man is running on a street.,A man plays the guitar.,0.16,0.10725001245737076
sts_train_2158,"If you leap up to make a hit, you're getting a penalty.","If your stick hits a guy in the face, you're getting a penalty.",0.52,0.47382545471191406
sick_train_2748,A small monkey is walking through water,There is no monkey wading through a marsh,0.74,0.7478523254394531
sts_train_1463,A television in a messy room with several bookcases.,"A room with a television, stereo and bookshelf.",0.6400000000000001,0.7241369485855103
sts_train_3268,"This led to the recovery of the 270-kilogram Cancuen altar, announced on Wednesday by the Vanderbilt University in Nashville and the National Geographic Society.","This led last month to the recovery of the 600-pound Cancun altar, Vanderbilt University in Nashville and the National Geographic Society announced Wednesday.",0.65,0.6028228998184204
sts_train_4809,Pope Francis condemns global indifference to suffering,Pope Francis commemorates dead migrants at Lampedusa,0.2799999999999999,0.281896710395813
sts_train_1487,Two green birds fly towards a wooden telephone pole.,Two green birds flying above the telephone wires.,0.6400000000000001,0.5966852903366089
sick_train_2314,A man is doing some tricks with a soccer ball,A man is kicking a soccer ball,0.76,0.8458549976348877
sick_train_5534,Two young women with folded arms are looking away from the screen,Two young women with folded arms are looking at the screen,0.74,0.7330828309059143
sts_train_2473,"Proving that the Millville son's sacrifice would not go unsung, Mayor James Quinn ordered all city flags flown at half-mast for the next 30 days.","In Millville yesterday, Mayor James Quinn ordered all city flags flown at half-staff for the next 30 days.",0.68,0.6743924617767334
sick_train_3786,The man is doing a handstand on the wet sand at the edge of the water at the beach,A man is performing a handstand on the beach,0.82,0.9174578189849854
sts_train_4094,US drone kills six militants in Pakistan: officials,US missiles kill 15 in Pakistan: officials,0.48,0.5018724203109741
sick_train_123,Two dogs of different breeds are looking at each other across a street,"A dog, which is black, and a white one are ignoring each other in the street",0.7,0.7111257314682007
sick_train_6556,A person is stopping playing a trumpet ,A person is playing a trumpet,0.72,0.7629320025444031
sick_train_5848,A group of people are looking at sound equipment,A group of people are not standing around a sound mixing table,0.58,0.6725897192955017
sts_train_2129,I Shot the Sheriff We are all vessels filled with many wonders.,We are all vessels filled with many wonders.,0.68,0.7002218961715698
sts_train_1131,A field of black faced sheep.,A black faced sheep.,0.5599999999999999,0.743100106716156
sts_train_681,A woman is boiling shrimp.,A woman is combing her hair.,0.2,0.10838846862316132
sick_train_4073,The man is doing a handstand on the wet shore at the edge of the water at the beach,A man is performing a handstand on the beach,0.94,0.9233402609825134
sts_train_4099,Avengers sets box office record,The Hunger Games breaks US box office record,0.24,0.22592610120773315
sick_train_4908,A couple standing on the curb,A man and a woman are standing on the curb,0.86,0.8701850771903992
sts_train_1228,Two women in the kitchen looking at a object.,Two women in kitchen with one taking a picture.,0.5599999999999999,0.516465425491333
sts_train_4938,Many killed in Japan road tunnel collapse,Many killed in Syrian air strike,0.24,0.15830495953559875
sts_train_4079,6 NATO troops killed in Afghanistan IED attack,6 NATO troops killed in Afghanistan,0.76,0.7121528387069702
sick_train_6289,A man is freeing a fish,A man is catching a fish,0.8,0.7115790247917175
sts_train_4384,11 killed in Chinese police station attack,Eleven killed in China police station attack,1.0,1.0164448022842407
sts_train_4161,Israeli military court rejects appeal of Palestinian hunger striker,Israel reaches deal with Palestinian hunger strikers,0.24,0.2538452446460724
sick_train_724,The boy is playing a guitar,A boy is playing a guitar,0.96,0.9683173894882202
sick_train_1431,Three men are jumping on a wall,Three men are jumping off a wall,0.8,0.7916892170906067
sick_train_6632,A baby rhino is walking around a pen with its mother,A mother is giving the baby a pen with a walking rhino on it,0.42,0.6161977648735046
sts_train_1572,a boy jumps into the blue pool water.,The young boy is jumping into the pool on his belly.,0.68,0.7470779418945312
sts_train_2103,Morals have absolutely nothing to do with it !,and morals and honesty have everything to do with it.,0.4,0.44904276728630066
sts_train_3221,"The currency briefly weakened slightly on Monday to trade at 55.34/39, not far from its record low of 55.75.","The currency briefly weakened on Monday morning but rebounded to trade at 55.25/29, little changed from Friday.",0.45,0.4349115490913391
