id,sentence1,sentence2,similarity,predicted_similarity
sick_train_6070,Two people are kickboxing and spectators are watching,Two people are fighting and spectators are watching,0.8800000000000001,0.03718438372015953
sick_train_5193,A soccer player is sitting on the field and is drinking water,Water is being drunk by a soccer player sitting on the field,0.96,0.035340338945388794
sts_train_288,Some men are playing guitars.,Three men are playing guitars and singing together.,0.6400000000000001,0.03989435359835625
sts_train_171,Medics transport a patient on a stretcher.,A doctor rushes a patient on a stretcher.,0.68,0.037534650415182114
sick_train_4738,Two girls are playing inside a jumper house,A child in clothing which is light colored is standing with his arms extended outward,0.26,0.03419390693306923
sick_train_6566,A man is taking a picture of a drawing,A man is drawing a picture,0.5730000000000001,0.03468179330229759
sts_train_4185,Japan closes last nuclear reactor,Japan switches off last nuclear power plant this weekend,0.8400000000000001,0.03965968266129494
sts_train_1794,A dog is running in the snow.,Two dogs running in the dirt,0.44,0.039326537400484085
sts_train_3378,"The deal, approved by both companies' board of directors, is expected to be completed in the third quarter of Nvidia's fiscal third quarter.",The acquisition has been approved by both companies' board of directors and is expected to close in the third quarter this year.,0.68,0.03583433851599693
sick_train_6393,People are sitting at square tables in a red room,Several people are sitting at little tables in a darkened room,0.6799999999999999,0.03485915809869766
sts_train_2131,The money I spent adopting Velociraptor.,Those may be my top . The money I spent adopting Velociraptor.,0.8400000000000001,0.038779329508543015
sts_train_2920,"He was listed last night in critical but stable condition at Kings County Hospital Center, police said.","That victim, a New Jersey resident, was in critical but stable condition at the hospital.",0.65,0.03896021470427513
sts_train_5705,Taiwan coast guard launches new ships as South China Sea tensions rise,Chinese military reaches out amid South China Sea tensions,0.4,0.038779329508543015
sick_train_5206,A keyboard is being played by a person,A person is playing a keyboard,0.96,0.03793886676430702
sick_train_5053,A waterfall is flowing out of a shallow pool,The people are walking on the road beside a beautiful waterfall,0.54,0.03827938064932823
sts_train_5634,One killed in clashes at Muslim Brotherhood Cairo offices,Egypt: Protesters storm Muslim Brotherhood's HQ,0.4,0.03685110807418823
sts_train_3743,saudi arabia is an absolute monarchy that has taken steps towards reform. ,saudi arabia is an absolute monarchy and has a consultative council appointed by the government.,0.68,0.03310117498040199
sts_train_1485,A close-up of a sheep in the grass.,"A close-up of a lamb with its ear tagged, standing on grass.",0.36,0.035264406353235245
sick_train_3458,A deer is jumping over a wall,The deer is jumping over the fence,0.8,0.03685110807418823
sts_train_4458,Gunman Among 7 Dead After Florida Apartment Shooting,Gunman among 7 dead after Fla. apartment shootout,1.0,0.038042087107896805
sick_train_1077,A potato is being sliced by the man,A man is slicing potatoes,0.92,0.0378074049949646
sts_train_3153,Mr. Mask said Mr. Cullen would be taken from the Somerset County Jail by Thursday and moved to the Ann Klein Forensic Hospital just outside Trenton for psychiatric care.,"Charles Cullen, 43, was transferred from the Somerset County Jail in Somerville to the Anne Klein Forensic Center, a 150-bed psychiatric treatment facility in Trenton.",0.7384000000000001,0.03578813746571541
sick_train_3079,A dog is walking away from the tail of an animal in the grass,A dog is chasing the tail of an animal in the grass,0.62,0.036627396941185
sick_train_2191,A woman is speaking on her cell phone and is keeping a purse and a yellow bag on the near ledge,A woman in a black shirt is standing next to a fluorescent green bag,0.42,0.03600617125630379
sts_train_1671,The white and brown dog runs across the grass.,Three dogs are running on the grass.,0.6400000000000001,0.03292388468980789
sts_train_2715,"""We condemn the Governing Council headed by the United States,"" Muqtada al Sadr said in a sermon at a mosque.","""We condemn and denounce the Governing Council, which is headed by the United States,"" Moqtada al-Sadr said.",0.8400000000000001,0.038611672818660736
sts_train_3859,"Russia, China veto UN resolution on Syria killings","Russia, China in double veto of UN Syria resolution",0.76,0.03771841898560524
sts_train_5221,Australia leader ousted in snap leadership vote,Australian PM Gillard ousted in leadership vote,0.8,0.03739349544048309
sts_train_3706,the golden triangle region was 1 of the world's biggest producers of opium. ,helmand province is the world's largest producer of opium.,0.52,0.03827938064932823
sts_train_1885,Two girls with ponytails ride an amusement park ride.,A young girl is on a ride at an amusement park.,0.6000000000000001,0.03752193972468376
sts_train_3340,"""The issue has been resolved,"" Marlins President David Samson said through a club spokesman.","The Marlins only said: ""The issue has been resolved.""",0.6000000000000001,0.03785064071416855
sts_train_293,A badger is burrowing a hole.,A badger is digging the earth.,0.92,0.03785064071416855
sts_train_878,The person is removing the scales from the fish.,A person is descaling a fish.,1.0,0.0328223891556263
sick_train_5599,A dark black dog and a light brown dog are playing in the backyard,A black man is running in brown grass and racing a dog,0.4,0.03610524535179138
sts_train_2487,"""Fighting continued until midnight,"" western rebel commander Ousmane Coulibaly told Reuters by satellite phone on Sunday.","""They ransacked and burned the two villages completely,"" rebel commander Ousmane Coulibaly told Reuters by satellite phone from the bush.",0.5599999999999999,0.038679491728544235
sick_train_5798,A man is falling off a horse on a track and is laid in the wild,A man is getting on a horse on a track laid in the wild,0.76,0.035502638667821884
sts_train_1818,A brown dog chews on an orange ball.,A dog has an orange ball in its mouth.,0.8,0.03834661841392517
sick_train_5224,A black and white dog with a large branch is running in the grass,A black and white dog is carrying a huge stick on the green grass,0.8400000000000001,0.03834661841392517
sick_train_5882,The man is being knocked off of a horse,Someone is on a horse,0.6799999999999999,0.03657122328877449
sts_train_1145,A group of river barges with trees in the background.,A group of cows in a field with yellow tags in their ears.,0.04,0.03834661841392517
sick_train_639,A bull dog is being brushed by the monkey,A monkey is brushing the dog,0.8400000000000001,0.035502638667821884
sick_train_1067,A man is standing in the middle of a gym and is wearing a jersey,There is no man standing in the middle of a gym and is wearing a jersey,0.6,0.035492584109306335
sts_train_4245,One dead in new Israeli strike on Gaza,Two killed in new Israeli strike on Gaza: medics,0.7200000000000001,0.038005530834198
sts_train_3440,"Penn Traffic's stock closed at 36 cents per share on Wednesday on Nasdaq, up two cents.","Penn Traffic stock closed Wednesday at 36 cents, up 2 cents, or 6.2 percent, from Tuesday's close.",0.75,0.038679491728544235
sick_train_1761,There is no man playing a piano,A man is playing a guitar,0.5,0.03736312687397003
sts_train_849,A woman is hitting a man.,A man is holding a slow loris.,0.0,0.036780308932065964
sick_train_4480,The little boy is riding a bicycle in a race,The little girl is riding a bicycle in a race,0.72,0.04116225987672806
sick_train_4856,Someone is putting ingredients into a pan,A person is cutting garlic into pieces with a knife,0.62,0.038559719920158386
sts_train_5156,'Western' forces attack Islamic militant base in Somalia,Western powers scramble to befriend Modi,0.2,0.0350409597158432
sick_train_3667,A woman is slicing a tomato,A woman is dancing near a fire,0.22,0.038107212632894516
sick_train_6667,One chimp is angrily kicking the target,A chimp is angrily kicking a target,0.96,0.0390096977353096
sick_train_5683,There is no man doing back flips on a trampoline,Several kids are jumping on a trampoline,0.64,0.03946894034743309
sts_train_2416,the problem isn't who has money.,the problem is who doesn't have money.,0.493333333333334,0.03993694856762886
sts_train_937,A man is dicing an onion.,The man is playing the guitar.,0.08,0.037217672914266586
sick_train_6053,A man is playing a guitar,A girl is playing a guitar,0.6599999999999999,0.04042323678731918
sts_train_771,A woman covers a piece of meat with flour.,A woman is seasoning a piece of meat.,0.6000000000000001,0.038559719920158386
sts_train_4876,Palestinian president assigns academic to form West Bank gov't,Palestinian president wants Israelis to talk peace,0.36,0.035685259848833084
sts_train_5088,Fourteen killed in Brazil bus accident,Two killed in Arizona skydiving accident,0.12,0.03635116666555405
sts_train_4971,Army jets kill 38 militants in NW Pakistan air raids,U.S. drone kills 4 militants in Pakistan,0.6400000000000001,0.037217672914266586
sick_train_6535,A black dog and a yellow dog are playing with each other,Two dogs are in a kennel on their hind legs and are facing one another,0.64,0.037217672914266586
sick_train_888,The man is cooking slices of potato,The man is slicing the potato,0.76,0.03363654762506485
sick_train_2156,The animal with big eyes is sleeping,A lemur is eating,0.54,0.038367707282304764
sts_train_29,The woman is frying a breaded pork chop.,A woman is cooking a breaded pork chop.,0.8400000000000001,0.038367707282304764
sick_train_1423,The little girl in a pink shirt is running under a tree in the desert,A girl is running with a pink shirt and is not wearing jeans,0.64,0.03467882424592972
sick_train_160,The brown dogs are playfully fighting on the sandy shore,A brown dog and a red dog are frolicking on the beach,0.72,0.03371318429708481
sick_train_323,A woman is cutting broccoli,There is no man cutting tomatoes,0.38,0.038125183433294296
sick_train_1674,A person who is practicing snowboarding jumps into the air,A leap over white snow is greatly appealing to the snowboarders,0.58,0.03682572767138481
sts_train_1347,A little bird floating in the water.,A duck floating in the water.,0.48,0.03787703067064285
sts_train_5493,Man Who Set Himself on Fire on National Mall Has Died,"Man Sets Himself on Fire on National Mall, Flown to Hospital",0.6000000000000001,0.03942001610994339
sts_train_4862,"17 killed, 133 wounded in bomb attacks in northern Iraq","15 killed, 90 wounded in fresh attacks in Iraq",0.5599999999999999,0.03581603989005089
sts_train_357,A person is doing pencil tricks with his hand.,A person is slicing carrots in half.,0.0666,0.03733985871076584
sts_train_4896,Suspected U.S. drone strike kills 5 in Pakistan,US drone strike kills at least ten in Pakistan,0.5599999999999999,0.04217391833662987
sick_train_1316,Some teenage girls are dancing for the camera,Some teenage girls are standing still in front of the camera,0.7,0.03581603989005089
sick_train_1314,There is no girl in pink twirling a ribbon,"The girl is wearing a white shirt and a pink skirt, and is standing in front of a house",0.52,0.037853922694921494
sick_train_3168,The woman is not cooking something,The woman is cooking something,0.72,0.03787703067064285
sick_train_2357,The man is cautiously feeding a mouse to the snake,A snake is being fed a mouse by a man,0.98,0.03633181378245354
sts_train_4989,Egypt forces set to block access to Morsi protest camps,Egyptian forces move to clear pro-Morsi protest camps,0.48,0.03467882424592972
sts_train_977,A panda bear is laying down.,A baby panda relaxes on some logs.,0.6666000000000001,0.03900783881545067
sick_train_4218,Two people are seated near a camel and another camel is in the foreground,Two people are seated on a camel and another camel is in the foreground,0.8,0.036871351301670074
sts_train_5407,Those refused medical cards urged to contact HSE,HSE boss defends medical-card plan,0.24,0.03855374455451965
sts_train_4797,No deal on fiscal cliff as Obama goes on holiday,"John Boehner: from humble origin, fiscal cliff may be his undoing",0.2,0.03993126004934311
sick_train_2721,A boy is looking at a calendar,A boy is studying a calendar,0.9,0.0390348918735981
sick_train_6288,Two dogs are wrestling and hugging,A brown dog is attacking another animal in front of the tall man in pants,0.58,0.03855374455451965
sick_train_3742,A man is sitting on a train and resting his hand against his face,A man is standing on a train and resting his hand on his lap,0.6799999999999999,0.0394706055521965
sick_train_1453,There is no dog jumping for a Frisbee in the snow,A dog is jumping for a Frisbee in the snow,0.72,0.03814185410737991
sick_train_2785,A woman is running on the beach with a dog on a leash,A woman in a bikini is pulling a dog on a leash at the beach,0.8,0.03855374455451965
sick_train_3067,Two girls are jumping inside a playing house,A child in light colored clothing is standing with his arms extended outward,0.32,0.036386579275131226
sick_train_2619,A small boy in a green shirt is striping a sliding tube,A small boy in a striped shirt is sliding out of a green tube,0.6,0.03357740491628647
sts_train_3072,Sequent representatives could not immediately be reached for comment on the SCO announcement.,A spokesman for SCO could not be reached for comment this afternoon.,0.76,0.04164266213774681
sick_train_6707,A man is shooting guns,There is no man shooting guns,0.6599999999999999,0.03900783881545067
sts_train_5251,Tropical Storm Karen targets US Gulf Coast,Tropical Storm Karen weakens as it nears U.S. Gulf Coast,0.52,0.04041173309087753
sick_train_4603,Two boy are playing on a trampoline,Nobody is playing on a trampoline,0.76,0.03900783881545067
sick_train_51,A dog which is furry and black is in a backyard and is carrying a basket in its mouth.,A dog which is furry and black is in a back yard and is carrying a basket in its mouth,1.0,0.036871351301670074
sick_train_2879,The person is not slicing onions,The person is slicing onions,0.78,0.03766784071922302
sick_train_3826,The man in the straw hat is smoking a cigarette,A cigarette is being smoked by the man in the straw hat,1.0,0.03838910534977913
sick_train_1324,A man in a purple hat isn't climbing a rocky wall with bare hands,A man in a purple hat is climbing a rocky wall with bare hands,0.72,0.03684770315885544
sts_train_5386,"Three dead, 63 hurt as New York buildings collapse","Two dead, nine hurt in French building collapse",0.32,0.037071265280246735
sts_train_1057,A grey and white tabby cat is sleeping on purple fabric.,Black and white cat sleeping on a brown tarp.,0.48,0.03245246782898903
sick_train_2732,The picture of a man is being taken near a lake,The man is setting up the camera and taking sunset pictures at the beach,0.54,0.03786524757742882
sts_train_1884,A black dog is chasing after a red Frisbee.,A black poodle is running in the snow.,0.2799999999999999,0.03552818298339844
sts_train_4125,Torres moving on after Olympic bid fails,"Torres finishes 4th, misses out on sixth Olympics",0.6000000000000001,0.038090839982032776
sick_train_6329,A man is frying a tortilla,Nobody is performing a card trick,0.2,0.0352507010102272
sts_train_4706,Muslim Brotherhood supporter dies in Cairo clash,Muslim Brotherhood supporters die in Egypt clashes,0.7200000000000001,0.036432668566703796
sick_train_5356,A group of people is sitting on both sides of a red stone structure,The group of people is not sitting on the ground outside a monument,0.64,0.03756413236260414
sts_train_5465,China yuan strengthens to new high against USD,China yuan weakens to 6.1705 against USD,0.44,0.03713821619749069
sts_train_3864,Hurricane Sandy Closes in on US East Coast,Hurricane Sandy takes aim at US East Coast,0.96,0.03742998465895653
sts_train_4638,Flooding in Canada forces evacuation of another city,"California wildfire forces evacuation of homes, university",0.16,0.03649592772126198
sts_train_4179,Chicago teacher strike nears end with 'framework' agreement in place,"General strike ends: Histadrut, Treasury reach agreement",0.16,0.03823606297373772
sts_train_1101,A row of locomotives on a siding in a field.,A dark brown horse standing in a field.,0.24,0.03823606297373772
sick_train_4933,A woman is collecting tap water in a mug,A woman is emptying the water from a mug,0.76,0.0390096977353096
sts_train_4863,Officer injured in India anti-rape protests dies,Indian policeman injured in gang-rape protest dies,0.8400000000000001,0.03767212852835655
sts_train_5502,7 killed in attacks in Iraq,16 killed in series of attacks in Iraq,0.6000000000000001,0.03406168520450592
sick_train_5474,The girl is riding the horse,The girl is watering the plants,0.2799999999999999,0.03902990370988846
sick_train_5838,A big brown and white spotted dog is lying on a jacket on the street,A small brown and white spotted dog is lying on a jacket on the street,0.8400000000000001,0.03767212852835655
sick_train_2699,There is no little girl with blond hair smiling and sitting on a swing,A little girl with blond hair is smiling and sitting on a swing,0.74,0.03461708500981331
sts_train_458,The girl flew her kite while she ran up a hill.,A girl loses her kite.,0.45,0.038559719920158386
sts_train_1819,A brown dog jumping into the air to catch a ball.,three young woman jumping into the air to catch a ball.,0.12,0.038559719920158386
sick_train_2092,A dog is pushing a toddler into a puddle of rain,The dog is knocking a boy into the water,0.78,0.03721413388848305
sts_train_1160,Red double decker bus.,"A red, double-decker bus.",1.0,0.03634415194392204
sick_train_5253,People are walking outside the building that has several murals on it,Several people are in front of a colorful building,0.72,0.0390096977353096
sts_train_5297,Israel approves release of first group of Palestinian prisoners ahead of peace talks,Syrian opposition confirms participation in peace talks,0.2,0.03590510040521622
sick_train_3043,Two males are standing on a cliff edge and no one is jumping into the water,One boy in orange shorts is standing on a rock cliff over the water and the other boy in black shorts is jumping of it into the water,0.6599999999999999,0.038107212632894516
sick_train_1585,Two people are walking near the water,Two people are wading through the water,0.7,0.03767212852835655
sick_train_3275,Women are wearing bunny ears and race numbers and are curiously pointing at something in the distance,Women are wearing bunny ears and race numbers and are pointing at something in the distance,0.94,0.03425594046711922
sick_train_827,A white dog with beige spots is running through a field,"A dog, which is tan, is running through the brush",0.58,0.035483215004205704
sick_train_6029,A woman is cutting a fish,A woman is chopping garlic,0.64,0.03658432886004448
sick_train_6435,Two dogs are walking slowly through a park,Two dogs are running quickly through a park,0.74,0.03603097423911095
sick_train_6771,A white man is walking a dog through brown water with difficulty,A dog that has a brown and white coat is trotting through shallow water,0.4599999999999999,0.037641700357198715
sts_train_3183,Bond bulls would like the Fed to recognize that risks are biased toward economic weakness.,The Fed also said the risks to the economy were biased toward weakness.,0.5176000000000001,0.03526013717055321
sts_train_2506,The festival kicked off yesterday one day after the Competition Commission delivered its final verdict to the Government on the proposed £4.1 billion merger.,"The Competition Commission delivered its verdict yesterday on the proposed merger of the two big ITV players, Carlton and Granada.",0.5636,0.03661501407623291
sts_train_329,An airplane is flying in the air.,A South African Airways plane is flying in a blue sky.,0.68,0.0350651852786541
sick_train_1947,The girl is trotting on the horse,A horse is being ridden by a girl,0.9,0.036822449415922165
sick_train_4321,A boy is wearing all black and is sliding down a blow up yellow slide,A girl is speeding down a steep slide,0.4,0.03661501407623291
sts_train_3911,Security official killed in Yemen,Security personnel killed in Pakistan raid,0.12,0.03621890768408775
sts_train_4925,Syrian troops push into strategic rebelheld town,Syrian army pushes assault on rebel-held town,0.8,0.03785599023103714
sick_train_1588,The children of a family are playing and waiting,Three Asian kids are dancing and there is no man looking,0.54,0.03193841502070427
sick_train_5670,Someone is cleaning an animal,Someone is cleansing an animal,0.9,0.03742409124970436
sts_train_2314,Ive watched kids play.,I like watching kids play.,0.44,0.03601474687457085
sts_train_1206,An airplane facing the camera.,A lone cow sits in the cold of the yard.,0.0,0.03661501407623291
sick_train_2573,The man is not doing a wheelie on a mountain bike,A man on a bicycle is riding on one wheel only,0.8,0.0346515066921711
sts_train_3824,Rebel fighters 'capture' Syrian soldiers,Free Syrian Army captures Syrian officers,0.6400000000000001,0.03603097423911095
sick_train_576,A girl is communicating with sign language,A young girl is using sign language,0.96,0.03651687875390053
sick_train_3943,Paper is being cut with scissors,Paper and scissors both cut,0.617,0.03896021470427513
sts_train_3719,this is particularly true in the poorest countries. ,this was particularly after ethiopia withdraws its forces.,0.08,0.035639625042676926
sts_train_4373,"Apple revenue misses again, iPhone disappoints","U.S. trade agency rules for Samsung, bans iPhone 4 imports",0.12,0.038059208542108536
sts_train_3640,president putin stated that russia would take countermeasures. ,putin warned that russia would take retaliatory actions.,0.8800000000000001,0.03896021470427513
sts_train_108,The lady chopped up the green onions.,The lady cut up a green onion.,0.96,0.0356767438352108
sts_train_1370,two motorbikes on a dirt track.,Two dirt bikers riding over dirt hill.,0.7200000000000001,0.03554271161556244
sick_train_4837,A group of people is gathering at a stand at the fair,The people are running at a carnival,0.5599999999999999,0.0356767438352108
sts_train_213,The woman is cutting cooked octopus.,A woman is chopping octopus.,0.76,0.03484632819890976
sts_train_2902,"The rule bars groups from airing ads that promote, support, attack or oppose a candidate at any time.","It upheld fallback rules that bar the same groups from airing ads that promote, support, attack or oppose a candidate at any time.",0.75,0.03702077642083168
sick_train_1539,The baby is being put into a trash can by a woman,A person is putting meat into a skillet carelessly,0.2,0.03702077642083168
sts_train_3019,Fighting erupted after four North Korean journalists confronted a dozen South Korean activists protesting human rights abuses in the North outside the main media centre.,Trouble flared when at least four North Korean reporters rushed from the Taegu media centre to confront a dozen activists protesting against human rights abuses in the North.,0.68,0.037888601422309875
sts_train_1662,A young boy is punching a yellow ball.,A small dog jumps over a yellow beam.,0.08,0.037534650415182114
sick_train_4245,A fish is being sliced by a man,A cat is jumping into a box,0.2,0.03702077642083168
sick_train_6279,Some women are holding each other in a circle and dancing,Two men are playing table tennis,0.22,0.03718438372015953
sts_train_3414,A soldier was killed Monday and another wounded when their convoy was ambushed in northern Iraq.,"On Sunday, a U.S. soldier was killed and another injured when a munitions dump they were guarding exploded in southern Iraq.",0.4,0.033097099512815475
sts_train_988,A man is playing the guitar.,A person is slicing a meat into pieces.,0.0,0.0346095971763134
sick_train_1691,A man is shaking a container over a sink in the kitchen,A man is emptying a plastic container,0.8,0.03850513696670532
sick_train_4032,There is no man in a red uniform making a jump in a dirt bike race,A man in a red uniform is making a jump in a dirt bike race,0.6799999999999999,0.03795941174030304
sts_train_3617,"amnesty international's report was compiled by european and international non-governmental organizations such as saferworld, which opposes armed violence. ",the amnesty international report was compiled by european and international non-governmental forums.,0.6400000000000001,0.03989168629050255
sts_train_2764,A federal magistrate in Fort Lauderdale ordered him held without bail.,"Zuccarini was ordered held without bail Wednesday by a federal judge in Fort Lauderdale, Fla.",0.6000000000000001,0.03963477537035942
sts_train_3010,"The latest snapshot of the labor markets was slightly better than economists were expecting; they were forecasting claims to fall no lower than 410,000 for last week.","Despite problems in the job market, the latest snapshot of the labor markets was slightly better than economists were expecting.",0.68,0.0346095971763134
sick_train_2054,The kitten is eagerly drinking some milk from the bowl,One small child is greedily drinking water from the cup,0.32,0.038757242262363434
sts_train_1779,A little girl in a red shirt pulls a kite.,A girl in a red shirt takes a picture on a phone.,0.2799999999999999,0.03963477537035942
sick_train_6929,A brown dog and a black dog are frolicking in the sand,A brown dog and a black dog are playing in the sand,0.9,0.037148911505937576
sick_train_1406,The monkey is practicing martial arts,A gloved person is kicking at the hand of a monkey,0.64,0.03963477537035942
sts_train_4130,Foreign pro-Palestinian activists seek to enter West Bank,100 pro-Palestinians seek to enter Israel at Allenby,0.44,0.038267552852630615
sick_train_4165,A woman is sitting near a flower bed and is overlooking a tunnel,Two people are sitting on a bench,0.3,0.03795941174030304
sick_train_1895,A squirrel is running around in circles,The man is removing knives from a tree,0.2,0.037148911505937576
sick_train_7079,A woman is putting on makeup carefully,The band is singing ,0.2,0.0361170619726181
sick_train_1858,A dog with a blue collar is playing with the ball outside,A grey dog is bouncing a soccer ball on its head in a grass field,0.6799999999999999,0.0374370813369751
sts_train_3005,"The nation's largest retailer has told its 100 top suppliers they have to start using electronic tags on all pallets of goods by Jan. 25, 2005.","Wal-Mart has told its top 100 suppliers that they'll need to have radio-frequency ID systems in place for tracking pallets of goods through the supply chain by Jan. 25, 2005.",0.75,0.03963477537035942
sick_train_4077,A man is exercising,The girl is exercising,0.74,0.03752091899514198
sick_train_6392,The rhino is being fed on the grass,The young boys are playing outdoors and the man is smiling nearby,0.26,0.035911936312913895
sts_train_2831,"Seniors would then have to pay 50 percent of their drug costs up to $3,450.","Above that, Medicare would pay 90 percent of all drug costs.",0.3,0.03682004660367966
sick_train_5112,The man in a t-shirt dyed grey is sitting on a rock in front of a waterfall,A woman is sitting and looking at the waterfall,0.62,0.036397214978933334
sts_train_1622,Two large black dogs are playing in a grassy field.,Two white dogs are running together.,0.44,0.03632516786456108
sts_train_5006,JAL's first order from Airbus is blow to Boeing,Japan Airlines orders 31 Airbus A350s valued at $9.5 bn,0.6000000000000001,0.03638911992311478
sick_train_512,"Two men are doing a skit, which is very funny, with a boxer in front of a crowd of people",A rabbit is playing with a toy rabbit,0.2,0.035855960100889206
sick_train_5158,The man is playing a game on a lawn,The rhino is grazing on the grass,0.2,0.03784432262182236
sts_train_738,A man is eating bread.,A man is playing flute.,0.16,0.03670347109436989
sts_train_5161,At least 11 killed in India building collapse,At Least 66 Killed in Bomb Blasts in Iraq,0.12,0.03682004660367966
sick_train_2340,One person who is practicing snowboarding jumps into the air,A person is frying meat in a pan,0.2,0.03651590272784233
sick_train_2846,A man in blue is riding a horse on a dirt road,A man is riding a dirty horse on a blue road,0.72,0.03720330446958542
sick_train_5765,A person is ruffling the fur of a cat,A person is brushing a cat,0.76,0.035615015774965286
sts_train_768,A woman is playing the flute.,A woman is slicing some tuna.,0.08,0.03165194019675255
sts_train_3441,Hotly contested legislation that would change the state's takeover law and help a Michigan-based development company fend off a takeover cleared the state Senate on Thursday.,Legislation that would change state takeover law and help Bloomfield Hills-based Taubman Centers Inc. fend off a $1-billion takeover won committee approval Tuesday.,0.55,0.03752091899514198
sts_train_4371,"Afghans flock to colleges, even as Taliban loom",Afghan District Governor Defects To Taliban,0.12,0.03651590272784233
sick_train_6277,A black dog in the snow is jumping onto the ground and missing a stick,A black dog in the snow is jumping off the ground and catching a stick,0.78,0.03558593988418579
sts_train_5241,China stocks open higher Monday,China stocks close lower on Thursday,0.2,0.03673963621258736
sts_train_2993,"Security experts are warning that a new mass-mailing worm is spreading widely across the Internet, sometimes posing as e-mail from the Microsoft founder.","A new worm has been spreading rapidly across the Internet, sometimes pretending to be an e-mail from Microsoft Chairman Bill Gates, antivirus vendors said Monday.",0.96,0.03711477667093277
sick_train_5633,Two white dogs are quickly running together,Two white dogs are running together,0.92,0.0386832132935524
sick_train_5219,The presentation is being attended by a classroom of students,A classroom is full of students,0.6799999999999999,0.0386832132935524
sick_train_1169,A father is pulling his daughter on a go-kart and another girl is looking away,Two small children are playing with a toy car in the street,0.4599999999999999,0.03375751152634621
sts_train_5539,Iran's president condemns use of chemical weapons in Syria,Probe alleged use of chemical weapons in Syria,0.32,0.036345019936561584
sts_train_360,A man is fishing in the river.,A man is singing while walking down the sidewalk.,0.16,0.03371959924697876
sick_train_6423,A man is eating a carrot sliced by a machine,A man is slicing the carrot with a machine,0.72,0.03711477667093277
sts_train_17,The polar bear is sliding on the snow.,A polar bear is sliding across the snow.,1.0,0.037499040365219116
sts_train_2118,loose change started out as a work of fiction.,It finished as a work of fiction.,0.44,0.037499040365219116
sts_train_2206,I said she has not ever had to be a part of any workforce.,Ann Romney has never had to get out and be a part of the workforce.,0.68,0.03375751152634621
sts_train_364,The little boy is singing and playing the guitar.,A baby is playing a guitar.,0.5599999999999999,0.037892650812864304
sick_train_3455,A young woman is getting a tattoo on her hand,The woman in the white sweater is drawing a tattoo on the hand of a teenager,0.7030000000000001,0.036345019936561584
sick_train_6460,A kid is splashing in the pool,A kid is splashing in the ocean,0.82,0.03711477667093277
sick_train_2767,A cyclist is performing a jump on a bicycle,A bicyclist is performing a trick over wall full of graffiti,0.76,0.037892650812864304
sick_train_6497,The man is sitting on the floor in a room and strumming a guitar,A man is sitting on the floor in a room and strumming a guitar,1.0,0.037812162190675735
sick_train_5141,A girl is jumping rope on a sidewalk near a parking garage,A girl is skipping rope on near a street,0.74,0.038252390921115875
sts_train_1260,"Two young people are sitting at a table next to a sliding glass door, with one person pointing at the other.",Two people sit facing each other at a table as one points at the other.,0.8400000000000001,0.03601568937301636
sts_train_4657,UN voices alarm over Israeli strikes on Syria,Israeli official confirms second air strike at Syria,0.44,0.037537284195423126
sick_train_3556,There is no man performing a trick on a green bicycle,A man dressed in black is riding a bike,0.5599999999999999,0.037537284195423126
sick_train_91,The men are not talking,The men are talking,0.78,0.032397475093603134
sick_train_995,A boy is playing an instrument,A kid is playing guitar,0.8,0.038252390921115875
sts_train_327,A woman swims underwater.,A woman is swimming.,0.76,0.03627804294228554
sick_train_2590,A schoolgirl with a black bag is on a crowded train,A girl with a black bag is on a crowded train,0.94,0.03669101372361183
sts_train_2323,What conviction would that be?,What conviction where you talking about before?,0.8800000000000001,0.037537284195423126
sick_train_5380,A small dog is chasing a large brown cow,A dog is walking away from the tail of an animal in the grass,0.5,0.037537284195423126
sick_train_2497,A big dog is running on the ground,A dog is running on the ground,0.8400000000000001,0.03725976124405861
sick_train_1655,A boy and a girl in swimsuits are wearing arm floats,A boy and a girl in swimsuits are wearing floats for their arms,0.98,0.037537284195423126
sts_train_2542,"In the weeks leading up to the execution, several Florida officials received anonymous threatening letters.","Several Florida officials connected to the case have received threatening letters, accompanied by rifle bullets.",0.7000000000000001,0.037537284195423126
sts_train_1737,A man is scalling a sheer rock face with a rope support.,A young man is doing a ski jump with a purple board.,0.08,0.03738141432404518
sts_train_178,The cats are playing with each other.,Two cats are fighting each other.,0.52,0.038408633321523666
sick_train_6628,There is no person slicing a potato,A person is performing tricks on a motorcycle,0.2,0.036818794906139374
sts_train_1488,A person sitting on a motorcycle while a man stands by.,A man stands next to a helmeted man on a motorcycle in an empty parking lot.,0.6000000000000001,0.038128647953271866
sts_train_811,A man is playing the piano.,Someone is playing guitar.,0.15,0.03880283236503601
sick_train_6584,A man is emptying a container made of plastic,A man is carelessly holding a frog,0.22,0.03746810927987099
sts_train_2299,Landon And So This is Christmas We are all vessels filled with many wonders.,Play With Fire We are all vessels filled with many wonders.,0.36,0.03658570721745491
sts_train_1960,The white and brown dog is shaking its ears.,The brown dog is running across the sand.,0.2799999999999999,0.037218354642391205
sts_train_1180,A girl riding a brown horse.,The jockey is wearing purple and riding a brown horse.,0.44,0.03303812816739082
sick_train_2000,A woman is slicing a tomato,A woman is taking a can,0.4,0.03889625892043114
sick_train_6868,Three friends are making faces for the camera,Three friends are making faces for a photo,1.0,0.03786396235227585
