id,s1,s2,score
sick_train_6819,"['man', 'woman', 'eat']","['man', 'woman', 'talk']",0.6799999999999999
sts_train_5644,"['malaysia', 'airlin', 'plane', 'crash', 'ukrainerussia', 'border', 'live']","['u', 'russia', 'mass', 'troop', 'ukrain', 'border']",0.0
sick_train_4672,"['larg', 'white', 'dog', 'jump', 'snow']","['larg', 'black', 'dog', 'jump', 'air', 'snowi', 'area']",0.8
sts_train_21,"['man', 'pour', 'oil', 'pot']","['man', 'pour', 'wine', 'pot']",0.6400000000000001
sick_train_4057,"['black', 'man', 'walk', 'next', 'build', 'big', 'citi']","['woman', 'look', 'distanc', 'peopl', 'walk', 'build', 'behind']",0.3399999999999999
sick_train_723,"['man', 'slice', 'potato']","['man', 'fit', 'silenc', 'pistol']",0.22
sts_train_4200,"['airlin', 'cancel', 'flytilla', 'activist', 'ticket', 'ta']","['uk', 'airlin', 'cancel', 'flytilla', 'ticket', 'israel', 'object']",0.6400000000000001
sts_train_5001,"['turkish', 'search', 'end', 'last', 'miss', 'miner', 'found']","['turkish', 'search', 'end', 'last', 'miss', 'miner', 'found']",1.0
sick_train_198,"['group', 'peopl', 'sit', 'dim', 'room']","['group', 'peopl', 'sit', 'room', 'dim']",0.98
sts_train_4763,"['ri', 'condemn', 'use', 'chemic', 'weapon', 'syria']","['question', 'aris', 'chemic', 'weapon', 'claim', 'syria']",0.52
sick_train_6540,"['babi', 'talk']","['child', 'talk']",0.8800000000000001
sick_train_4000,"['young', 'child', 'water', 'plant', 'splash']","['man', 'play', 'flute']",0.2
sick_train_5918,"['woman', 'danc', 'sing', 'rain']","['woman', 'perform', 'rain']",0.8800000000000001
sick_train_4336,"['boy', 'say', 'word']","['boy', 'say', 'someth']",0.92
sick_train_4010,"['man', 'equip', 'use', 'climb', 'hang', 'white', 'vertic', 'rock']","['woman', 'pigtail', 'climb', 'rock', 'wall']",0.42
sick_train_3721,"['woman', 'sing', 'danc']","['two', 'woman', 'danc', 'sing', 'front', 'crowd']",0.72
sick_train_5846,"['present', 'watch', 'classroom', 'student']","['present', 'attend', 'classroom', 'student']",0.96
sick_train_5844,"['rhino', 'graze', 'field']","['rhino', 'graze', 'grass']",0.8800000000000001
sts_train_4355,"['indian', 'medium', 'commonwealth', 'summit']","['indian', 'pm', 'snub', 'commonwealth', 'summit']",0.5599999999999999
sts_train_898,"['woman', 'joker', 'make', 'man']","['girl', 'appli', 'face', 'makeup', 'man']",0.36
sts_train_5638,"['world', 'stock', 'rise', 'hope', 'fed', 'keep', 'stimulu']","['fed', 'expect', 'maintain', 'stimulu']",0.2
sick_train_5950,"['girl', 'bikini', 'play', 'dune']","['girl', 'bikini', 'play', 'dune']",0.693
sick_train_120,"['man', 'hat', 'suit', 'cowboy', 'walk', 'market', 'put', 'hand', 'pocket']","['man', 'hat', 'walk', 'store']",0.78
sts_train_3530,"['activist', 'state', 'russia', 'imprison', 'peopl', 'without', 'evid', 'illeg', 'activ']","['russia', 'imprison', 'peopl', 'without', 'evid', 'illeg', 'activ']",0.8400000000000001
sick_train_1644,"['dog', 'golden', 'fur', 'water']","['dog', 'golden', 'coat', 'water']",0.98
sts_train_3866,"['panetta', 'say', 'afghanistan', 'role', 'shift', 'combat', 'num']","['panetta', 'afghanistan', 'top', 'nato', 'confer', 'topic']",0.32
sick_train_5654,"['girl', 'bikini', 'play', 'dune']","['girl', 'bikini', 'play', 'sand']",0.92
sick_train_604,"['man', 'remov', 'butter', 'piec', 'bread', 'big']","['man', 'spread', 'butter', 'piec', 'bread', 'big']",0.82
sts_train_4633,"['pakistani', 'taliban', 'chief', 'hakimullah', 'mehsud', 'kill', 'drone', 'strike']","['pakistan', 'taliban', 'vow', 'reveng', 'repay', 'hakimullah', 'kill', 'bloodsh']",0.52
sts_train_5099,"['num', 'kill', 'shiit', 'alhouthi', 'fighter', 'northern', 'yemen']","['least', 'num', 'kill', 'sectarian', 'conflict', 'north', 'yemen']",0.6000000000000001
sts_train_1322,"['red', 'doubl', 'decker', 'bu', 'citi', 'street']","['red', 'doubl', 'decker', 'bu', 'drive', 'street']",0.96
sts_train_3471,"['report', 'state', 'syrian', 'govern', 'conceal', 'nuclear', 'facil', 'attack', 'site']","['un', 'expert', 'begun', 'analyz', 'report', 'state', 'syrian', 'govern', 'conceal', 'nuclear', 'facil', 'attack', 'site']",0.8400000000000001
sts_train_2600,"['ryan', 'harvey', 'outfield', 'dunedin', 'high', 'school', 'florida', 'select', 'sixth', 'pick', 'chicago', 'cub']","['ryan', 'harvey', 'high', 'school', 'outfield', 'florida', 'chosen', 'sixth', 'cub']",0.8400000000000001
sick_train_3926,"['one', 'man', 'climb', 'cliff', 'rope']","['one', 'man', 'climb', 'cliff', 'rope']",0.98
sick_train_3799,"['man', 'stir', 'oil']","['man', 'stir', 'oil']",0.6799999999999999
sick_train_4981,"['snowboard', 'leap', 'fearlessli', 'white', 'snow']","['person', 'practic', 'snowboard', 'jump', 'air']",0.78
sick_train_5081,"['four', 'girl', 'backbend', 'play', 'garden']","['four', 'girl', 'backbend', 'play', 'outdoor']",0.82
sick_train_6433,"['two', 'dog', 'play', 'togeth', 'grass']","['big', 'dog', 'small', 'dog', 'white', 'coat', 'play', 'togeth']",0.76
sts_train_3233,"['fivetim', 'tour', 'de', 'franc', 'winner', 'cancer', 'survivor', 'lanc', 'armstrong', 'word', 'advic', 'cancer', 'survivor', 'denver', 'friday']","['fivetim', 'tour', 'de', 'franc', 'winner', 'lanc', 'armstrong', 'denver', 'today', 'meet', 'surviv', 'cancer']",0.68
sick_train_1769,"['fear', 'littl', 'boy', 'climb', 'wall']","['man', 'sit', 'next', 'birdcag']",0.22
sts_train_793,"['child', 'jump', 'trampolin']","['two', 'boy', 'play', 'trampolin']",0.6000000000000001
sick_train_7083,"['skateboard', 'jump', 'air']","['man', 'red', 'shirt', 'trick', 'skateboard']",0.5599999999999999
sick_train_6997,"['man', 'pour', 'oil', 'pan']","['man', 'pour', 'oil', 'pan']",0.64
sts_train_2704,"['smuggler', 'van', 'chase', 'pickup', 'suv', 'carri', 'smuggler', 'illeg', 'immigr', 'said', 'pinal', 'counti', 'sheriff', 'roger', 'vanderpool']","['peopl', 'van', 'open', 'fire', 'pickup', 'suv', 'believ', 'transport', 'illeg', 'immigr', 'said', 'pinal', 'counti', 'sheriff', 'roger', 'vanderpool']",0.6334
sick_train_1544,"['two', 'boy', 'martial', 'art', 'blue', 'mat']","['two', 'child', 'white', 'outfit', 'red', 'protect', 'gear', 'spar', 'mat']",0.8400000000000001
sick_train_1720,"['child', 'red', 'shirt', 'play', 'leaf']","['three', 'kid', 'jump', 'leaf']",0.8
sts_train_4824,"['exvirginia', 'governor', 'bob', 'mcdonnel', 'charg', 'corrupt']","['virginia', 'exgov', 'bob', 'mcdonnel', 'wife', 'charg', 'corrupt']",0.76
sick_train_6759,"['man', 'row', 'cano']","['man', 'row', 'boat']",0.8400000000000001
sick_train_4610,"['meat', 'cut', 'piec', 'woman']","['woman', 'cut', 'meat', 'piec']",0.96
sick_train_5481,"['snowboard', 'isnt', 'leap', 'white', 'snow']","['snowboard', 'leap', 'white', 'snow']",0.72
sick_train_3440,"['orang', 'juic', 'drunk', 'man', 'walk', 'sunni', 'day']","['man', 'drink', 'orang', 'juic', 'walk']",0.8800000000000001
sick_train_284,"['brown', 'white', 'dog', 'jump', 'sidewalk']","['littl', 'brown', 'white', 'dog', 'run', 'road']",0.7
sts_train_491,"['man', 'run', 'street']","['man', 'play', 'guitar']",0.16
sts_train_2158,"['leap', 'make', 'hit', 'your', 'get', 'penalti']","['stick', 'hit', 'guy', 'face', 'your', 'get', 'penalti']",0.52
sick_train_2748,"['small', 'monkey', 'walk', 'water']","['monkey', 'wade', 'marsh']",0.74
sts_train_1463,"['televis', 'messi', 'room', 'sever', 'bookcas']","['room', 'televis', 'stereo', 'bookshelf']",0.6400000000000001
sts_train_3268,"['led', 'recoveri', 'numkilogram', 'cancuen', 'altar', 'announc', 'wednesday', 'vanderbilt', 'univers', 'nashvil', 'nation', 'geograph', 'societi']","['led', 'last', 'month', 'recoveri', 'numpound', 'cancun', 'altar', 'vanderbilt', 'univers', 'nashvil', 'nation', 'geograph', 'societi', 'announc', 'wednesday']",0.65
sts_train_4809,"['pope', 'franci', 'condemn', 'global', 'indiffer', 'suffer']","['pope', 'franci', 'commemor', 'dead', 'migrant', 'lampedusa']",0.2799999999999999
sts_train_1487,"['two', 'green', 'bird', 'fli', 'toward', 'wooden', 'telephon', 'pole']","['two', 'green', 'bird', 'fli', 'telephon', 'wire']",0.6400000000000001
sick_train_2314,"['man', 'trick', 'soccer', 'ball']","['man', 'kick', 'soccer', 'ball']",0.76
sick_train_5534,"['two', 'young', 'woman', 'fold', 'arm', 'look', 'away', 'screen']","['two', 'young', 'woman', 'fold', 'arm', 'look', 'screen']",0.74
sts_train_2473,"['prove', 'millvil', 'son', 'sacrific', 'would', 'go', 'unsung', 'mayor', 'jame', 'quinn', 'order', 'citi', 'flag', 'flown', 'halfmast', 'next', 'num', 'day']","['millvil', 'yesterday', 'mayor', 'jame', 'quinn', 'order', 'citi', 'flag', 'flown', 'halfstaff', 'next', 'num', 'day']",0.68
sick_train_3786,"['man', 'handstand', 'wet', 'sand', 'edg', 'water', 'beach']","['man', 'perform', 'handstand', 'beach']",0.82
sts_train_4094,"['u', 'drone', 'kill', 'six', 'milit', 'pakistan', 'offici']","['u', 'missil', 'kill', 'num', 'pakistan', 'offici']",0.48
sick_train_123,"['two', 'dog', 'differ', 'breed', 'look', 'across', 'street']","['dog', 'black', 'white', 'one', 'ignor', 'street']",0.7
sick_train_6556,"['person', 'stop', 'play', 'trumpet']","['person', 'play', 'trumpet']",0.72
sick_train_5848,"['group', 'peopl', 'look', 'sound', 'equip']","['group', 'peopl', 'stand', 'around', 'sound', 'mix', 'tabl']",0.58
sts_train_2129,"['shot', 'sheriff', 'vessel', 'fill', 'mani', 'wonder']","['vessel', 'fill', 'mani', 'wonder']",0.68
sts_train_1131,"['field', 'black', 'face', 'sheep']","['black', 'face', 'sheep']",0.5599999999999999
sts_train_681,"['woman', 'boil', 'shrimp']","['woman', 'comb', 'hair']",0.2
sick_train_4073,"['man', 'handstand', 'wet', 'shore', 'edg', 'water', 'beach']","['man', 'perform', 'handstand', 'beach']",0.94
sts_train_4099,"['aveng', 'set', 'box', 'offic', 'record']","['hunger', 'game', 'break', 'u', 'box', 'offic', 'record']",0.24
sick_train_4908,"['coupl', 'stand', 'curb']","['man', 'woman', 'stand', 'curb']",0.86
sts_train_1228,"['two', 'woman', 'kitchen', 'look', 'object']","['two', 'woman', 'kitchen', 'one', 'take', 'pictur']",0.5599999999999999
sts_train_4938,"['mani', 'kill', 'japan', 'road', 'tunnel', 'collaps']","['mani', 'kill', 'syrian', 'air', 'strike']",0.24
sts_train_4079,"['num', 'nato', 'troop', 'kill', 'afghanistan', 'i', 'attack']","['num', 'nato', 'troop', 'kill', 'afghanistan']",0.76
sick_train_6289,"['man', 'free', 'fish']","['man', 'catch', 'fish']",0.8
sts_train_4384,"['num', 'kill', 'chines', 'polic', 'station', 'attack']","['eleven', 'kill', 'china', 'polic', 'station', 'attack']",1.0
sts_train_4161,"['isra', 'militari', 'court', 'reject', 'appeal', 'palestinian', 'hunger', 'striker']","['israel', 'reach', 'deal', 'palestinian', 'hunger', 'striker']",0.24
sick_train_724,"['boy', 'play', 'guitar']","['boy', 'play', 'guitar']",0.96
sick_train_1431,"['three', 'men', 'jump', 'wall']","['three', 'men', 'jump', 'wall']",0.8
sick_train_6632,"['babi', 'rhino', 'walk', 'around', 'pen', 'mother']","['mother', 'give', 'babi', 'pen', 'walk', 'rhino']",0.42
sts_train_1572,"['boy', 'jump', 'blue', 'pool', 'water']","['young', 'boy', 'jump', 'pool', 'belli']",0.68
sts_train_2103,"['moral', 'absolut', 'noth']","['moral', 'honesti', 'everyth']",0.4
sts_train_3221,"['currenc', 'briefli', 'weaken', 'slightli', 'monday', 'trade', 'num', 'far', 'record', 'low', 'num']","['currenc', 'briefli', 'weaken', 'monday', 'morn', 'rebound', 'trade', 'num', 'littl', 'chang', 'friday']",0.45
sts_train_2591,"['chief', 'merchandis', 'offic', 'overse', 'buy', 'develop', 'merchandis', 'decid', 'merchandis', 'direct', 'compani', 'basic', 'stand']","['decid', 'merchandis', 'direct', 'compani', 'basic', 'stand']",0.6400000000000001
sick_train_719,"['man', 'danc', 'worn', 'hard', 'hat']","['man', 'hard', 'hat', 'danc']",0.9
sts_train_5487,"['south', 'africa', 'presid', 'mandela', 'improv']","['afghan', 'presid', 'delay', 'sign', 'u', 'deal']",0.0
sick_train_2172,"['cheetah', 'chase', 'prey', 'across', 'field']","['cheetah', 'run', 'quickli', 'behind', 'prey']",0.8800000000000001
sick_train_5887,"['man', 'tattoo', 'hold', 'couch', 'pencil']","['man', 'sit', 'chair', 'rub', 'eye']",0.4
sts_train_4276,"['chines', 'stock', 'fall', 'rrr', 'cut', 'may', 'num']","['chines', 'stock', 'gain', 'midday', 'monday']",0.4
sick_train_1707,"['man', 'danc']","['man', 'pray']",0.26
sick_train_3425,"['young', 'child', 'splash', 'water']","['small', 'child', 'wade', 'water', 'guid', 'anoth', 'person']",0.58
sts_train_2290,"['vessel', 'fill', 'mani', 'wonder']","['put', 'littl', 'love', 'heart', 'vessel', 'fill', 'mani', 'wonder']",0.7200000000000001
sts_train_3872,"['rupert', 'murdoch', 'victim', 'cover']","['rupert', 'murdoch', 'set', 'second', 'day', 'grill']",0.24
sick_train_1400,"['man', 'wear', 'clear', 'plastic', 'cap', 'mask']","['man', 'wear', 'clear', 'plastic', 'cap', 'face', 'mask']",0.92
sts_train_2121,"['let', 'assum', 'white', 'black']","['imagin', 'place', 'that', 'white', 'black']",0.755555555555556
sick_train_6239,"['man', 'exercis']","['man', 'pullup']",0.55
sts_train_4171,"['two', 'report', 'dead', 'shoot', 'empir', 'state', 'build', 'ny']","['citi', 'room', 'empir', 'state', 'build', 'shoot']",0.5599999999999999
sick_train_729,"['man', 'plant', 'tree']","['man', 'pick', 'tree']",0.78
sick_train_4068,"['littl', 'boy', 'red', 'cloth', 'jump', 'onto', 'ground']","['littl', 'boy', 'red', 'cloth', 'jump', 'air']",0.72
sts_train_2160,"['know', 'mani', 'passeng', 'testifi', 'said']","['mani', 'passeng', 'said', 'saw', 'iceberg']",0.48
sts_train_1120,"['young', 'girl', 'wear', 'helmet', 'ride', 'poni']","['girl', 'wear', 'red', 'blous', 'ride', 'brown', 'hors']",0.4
sts_train_2784,"['redesign', 'finder', 'also', 'featur', 'search', 'colour', 'label', 'custom', 'organ', 'document', 'project', 'dynam', 'brows', 'network', 'mac', 'window', 'unix', 'file', 'server']","['also', 'support', 'colour', 'label', 'better', 'organis', 'document', 'dynam', 'brows', 'network', 'mac', 'window', 'unix', 'file', 'server']",0.6000000000000001
sts_train_5731,"['hong', 'kong', 'offici', 'resum', 'work', 'protest', 'thin']","['hong', 'kong', 'student', 'leader', 'mull', 'protest', 'retreat']",0.4
sick_train_5902,"['man', 'woman', 'walk', 'nice']","['man', 'woman', 'walk']",0.98
sick_train_15,"['brown', 'puppi', 'bite', 'pole']","['brown', 'puppi', 'bite', 'stick']",0.82
sts_train_3881,"['un', 'monitor', 'yet', 'reach', 'site', 'syrian', 'massacr', 'video']","['un', 'monitor', 'unabl', 'reach', 'site', 'syria', 'kill']",0.8800000000000001
sick_train_3106,"['guitar', 'play', 'man']","['man', 'play', 'guitar']",1.0
sts_train_4259,"['bp', 'sell', 'gulf', 'mexico', 'asset', 'num', 'bil']","['bp', 'sell', 'gulf', 'mexico', 'asset', 'plain', 'num', 'bn']",0.7200000000000001
sick_train_2808,"['brown', 'white', 'dog', 'jump', 'red', 'yellow', 'white', 'hurdl']","['larg', 'brown', 'cat', 'jump', 'red', 'hurdl']",0.5599999999999999
sick_train_4280,"['man', 'danger', 'danc', 'ceil', 'room']","['man', 'danc', 'ceil', 'room']",0.9
sick_train_6558,"['tree', 'fall', 'bridg', 'made', 'river', 'dog', 'cross']","['dog', 'cross', 'river', 'bridg', 'made', 'fallen', 'tree']",0.82
sick_train_973,"['person', 'camera', 'blow', 'burn', 'torch']","['person', 'burn', 'camera', 'blow', 'torch']",0.6599999999999999
sts_train_877,"['man', 'sever', 'toe', 'empti', 'leather', 'boot', 'use', 'sword']","['man', 'cut', 'boot', 'sword']",0.75
sts_train_4624,"['moder', 'tremor', 'central', 'mediterranean']","['iran', 'moder', 'candid', 'win', 'presidenti', 'vote']",0.0
sts_train_2002,"['captain', 'gone']","['captain', 'came', 'back']",0.16
sts_train_2239,"['parent', 'told', 'bad']","['sheriff', 'told', 'bad']",0.5599999999999999
sick_train_321,"['man', 'need', 'stenograph', 'oper']","['man', 'oper', 'stenograph']",0.7
sts_train_1209,"['two', 'dog', 'blend', 'stuff', 'anim']","['two', 'dog', 'sit', 'couch', 'mani', 'stuf', 'anim']",0.68
sick_train_4881,"['men', 'fight']","['men', 'fight']",0.78
sick_train_4555,"['woman', 'chop', 'garlic']","['woman', 'chop', 'garlic']",0.62
sts_train_5041,"['iron', 'ladi', 'margaret', 'thatcher', 'dy', 'num']","['former', 'british', 'pm', 'margaret', 'thatcher', 'dy', 'num']",0.92
sts_train_481,"['person', 'pet', 'monkey']","['man', 'hold', 'slow', 'lori']",0.24
sts_train_2390,"['agre', 'made', 'claim']","['admit', 'verifi', 'made', 'claim']",0.76
sts_train_5693,"['teenag', 'test', 'neg', 'ebola']","['texa', 'hospit', 'worker', 'test', 'posit', 'ebola']",0.2
sick_train_71,"['young', 'child', 'wear', 'green', 'boot', 'play', 'puddl', 'full', 'mud']","['green', 'boot', 'puddl', 'full', 'mud', 'target', 'play', 'young', 'child', 'wear', 'scarf']",0.6
sts_train_3940,"['u', 'uk', 'pact', 'releas', 'emerg', 'oil', 'stock']","['u', 'uk', 'set', 'agre', 'emerg', 'oil', 'stock', 'releas']",0.92
sick_train_4638,"['man', 'sing', 'play', 'guitar']","['man', 'play', 'guitar']",0.8400000000000001
sick_train_363,"['classroom', 'full', 'student', 'look', 'direct', 'insid', 'bamboo', 'structur']","['group', 'student', 'uniform', 'listen', 'attent', 'front', 'class']",0.52
sts_train_3058,"['mening', 'infect', 'spinal', 'cord', 'fluid', 'tissu', 'around', 'brain']","['mening', 'infect', 'fluid', 'person', 'spinal', 'cord', 'around', 'brain']",0.92
sick_train_6682,"['brown', 'dog', 'black', 'dog', 'grass']","['brown', 'dog', 'black', 'dog', 'grass']",0.98
sts_train_3417,"['dotson', 'told', 'fbi', 'agent', 'shot', 'dennehi', 'player', 'tri', 'shoot', 'accord', 'arrest', 'warrant', 'affidavit']","['dotson', 'arrest', 'juli', 'num', 'tell', 'fbi', 'agent', 'shot', 'dennehi', 'dennehi', 'tri', 'shoot', 'accord', 'arrest', 'warrant', 'affidavit']",0.76
sick_train_5013,"['dog', 'chase', 'ball', 'grass']","['ball', 'chase', 'dog', 'grass']",0.94
sick_train_5453,"['basketbal', 'player', 'court', 'floor', 'ball', 'grab', 'anoth', 'one']","['two', 'basketbal', 'player', 'scrambl', 'ball', 'court']",0.94
sick_train_6603,"['man', 'play', 'guitar', 'loudli']","['man', 'play', 'guitar', 'loudli']",0.8
sts_train_5246,"['ukrainian', 'prime', 'minist', 'resign', 'amid', 'protest']","['british', 'prime', 'minist', 'condemn', 'murder', 'teen']",0.0
sts_train_3160,"['confer', 'board', 'report', 'u', 'consum', 'confid', 'index', 'slip', 'num', 'june', 'num', 'may']","['consumerconfid', 'index', 'came', 'num', 'june', 'slightli', 'revis', 'num', 'may', 'confer', 'board', 'said']",0.9334
sick_train_3577,"['child', 'hold', 'squirt', 'gun']","['laugh', 'child', 'hold', 'water', 'gun', 'get', 'spray', 'water']",0.72
sick_train_1613,"['littl', 'boy', 'red', 'cloth', 'jump', 'air']","['child', 'red', 'outfit', 'jump', 'trampolin']",0.7
sick_train_1392,"['boy', 'cut', 'grass', 'scissor']","['boy', 'cut', 'grass', 'scissor']",0.7
sts_train_351,"['raccoon', 'eat']","['man', 'eat']",0.3
sts_train_420,"['cat', 'slide', 'upsid', 'couch']","['cat', 'crawl', 'piec', 'furnitur', 'back']",0.6400000000000001
sts_train_2150,"['dont', 'want', 'presid', 'care']","['dont', 'want', 'presid', 'charasmat']",0.2
sts_train_3544,"['fan', 'state', 'commiss', 'primarili', 'concern', 'term', 'futur', 'invest', 'taiwan']","['fan', 'state', 'commiss', 'ensur', 'commit', 'upheld', 'invest', 'way']",0.36
sick_train_3089,"['larg', 'dog', 'small', 'dog', 'stand', 'next', 'kitchen', 'counter', 'snif']","['larg', 'dog', 'small', 'dog', 'stand', 'next', 'kitchen', 'counter', 'investig']",0.86
sts_train_4500,"['turkish', 'pm', 'urg', 'end', 'protest', 'istanbul']","['turkish', 'polic', 'fire', 'tearga', 'protest', 'istanbul']",0.5599999999999999
sick_train_162,"['dog', 'white', 'stand', 'fallen', 'leaf']","['white', 'dog', 'stand', 'fallen', 'leaf']",0.94
sick_train_4191,"['hamster', 'sing']","['small', 'anim', 'sing']",0.8800000000000001
sts_train_1165,"['black', 'white', 'horn', 'cow', 'stand', 'field']","['black', 'white', 'cow', 'stand', 'field']",0.8400000000000001
sick_train_6152,"['airplan', 'swiftli', 'fli', 'air']","['airplan', 'fli', 'air']",0.8800000000000001
sick_train_5340,"['man', 'blue', 'jean', 'stand', 'front', 'group', 'child', 'besid', 'stone', 'built', 'hous']","['woman', 'blue', 'jean', 'stand', 'front', 'group', 'child', 'besid', 'stone', 'built', 'hous']",0.7
sts_train_4159,"['suicid', 'bomber', 'attack', 'algerian', 'secur', 'base']","['suicid', 'bomber', 'target', 'nigerian', 'church']",0.16
sick_train_5603,"['onion', 'cut', 'man']","['onion', 'cut', 'man']",0.98
sick_train_7084,"['dog', 'cross', 'river', 'bridg', 'made', 'fallen', 'tree']","['dog', 'cross', 'river', 'bridg', 'made', 'fallen', 'tree']",0.5599999999999999
sick_train_3916,"['man', 'talk', 'radio']","['man', 'spit']",0.3399999999999999
sick_train_5905,"['woman', 'crack', 'egg', 'bowl']","['brown', 'white', 'dog', 'brown', 'black', 'bandanna', 'quickli', 'run']",0.2
sick_train_132,"['two', 'small', 'child', 'idl', 'street']","['father', 'push', 'daughter', 'gokart', 'anoth', 'girl', 'watch']",0.3
sts_train_4585,"['libya', 'abruptli', 'close', 'border', 'four', 'countri']","['libya', 'close', 'border', 'declar', 'martial', 'law', 'south']",0.68
sts_train_4396,"['russia', 'condemn', 'north', 'korean', 'nuclear', 'test']","['south', 'korea', 'confirm', 'north', 'korea', 'conduct', 'controversi', 'third', 'nuclear', 'test']",0.24
sts_train_4393,"['california', 'wildfir', 'num', 'line', 'firefight', 'labor', 'limit', 'damag', 'video']","['california', 'wildfir', 'grow', 'offici', 'say', 'fire', 'crew', 'make', 'progress']",0.76
sick_train_4722,"['man', 'exercis']","['two', 'men', 'box']",0.5599999999999999
sick_train_578,"['man', 'brown', 'hair', 'wear', 'sunglass', 'sit', 'tabl', 'can', 'soda', 'drink']","['young', 'man', 'brown', 'hair', 'sunglass', 'sit', 'front', 'can', 'soda']",0.8
sick_train_2614,"['woman', 'stroke', 'lemur']","['lemur', 'stroke', 'woman']",1.0
sts_train_5227,"['bomb', 'aim', 'hezbollah', 'hit', 'southern', 'beirut']","['explos', 'hit', 'hezbollah', 'area', 'south', 'beirut']",0.8400000000000001
sick_train_1272,"['panda', 'bear', 'eat', 'bamboo']","['one', 'panda', 'eat', 'bamboo', 'cane']",0.92
sts_train_2885,"['union', 'also', 'stage', 'fiveday', 'strike', 'march', 'forc', 'one', 'yale', 'dine', 'hall', 'close']","['union', 'also', 'stage', 'fiveday', 'strike', 'march', 'strike', 'preced', 'eight', 'last', 'num', 'contract']",0.52
sick_train_4251,"['arab', 'man', 'isnt', 'wear', 'white', 'hat']","['arab', 'man', 'wear', 'white', 'hat']",0.82
sts_train_2889,"['dow', 'jone', 'industri', 'averag', 'fell', 'num', 'num', 'percent', 'num']","['dow', 'jone', 'industri', 'averag', 'finish', 'day', 'num', 'point', 'num']",0.68
sick_train_555,"['man', 'break', 'tile', 'hand']","['man', 'break', 'wooden', 'board', 'hand']",0.58
sick_train_497,"['woman', 'walk', 'dog', 'street']","['woman', 'walk', 'dog']",0.8800000000000001
sts_train_1269,"['mostli', 'black', 'train', 'track']","['car', 'park', 'front', 'train', 'track']",0.2
sick_train_3167,"['girl', 'blue', 'chase', 'player', 'number', 'jersey']","['woman', 'blue', 'yellow', 'ball', 'mitt']",0.58
sts_train_967,"['girl', 'danc', 'front', 'bonfir']","['woman', 'danc', 'music', 'stand', 'near', 'bonfir']",0.55
sts_train_743,"['man', 'burn', 'flag']","['man', 'shoot', 'gun']",0.1
sick_train_1700,"['woman', 'slice', 'potato']","['woman', 'slice', 'carrot']",0.64
sick_train_807,"['nobodi', 'drill', 'hole', 'strip', 'wood', 'power', 'drill']","['man', 'drill', 'hole', 'piec', 'wood']",0.76
sick_train_1303,"['one', 'man', 'talk', 'girl', 'internet', 'camera']","['boy', 'teen', 'isnt', 'talk', 'girl', 'webcam']",0.6
sts_train_4395,"['mandela', 'hospit', 'respond', 'treatment']","['mandela', 'hospitalis', 'stop', 'talk']",0.68
sts_train_1575,"['man', 'sit', 'fish', 'pole', 'near', 'bodi', 'water']","['man', 'sit', 'rock', 'next', 'fold', 'deck', 'chair', 'fish', 'pole']",0.68
sts_train_309,"['person', 'cut', 'meat']","['person', 'ride', 'mechan', 'bull']",0.0
sick_train_1799,"['man', 'talk', 'telephon']","['man', 'speak', 'phone']",0.92
sick_train_1621,"['girl', 'play', 'flute']","['boy', 'play', 'wind', 'instrument']",0.62
sick_train_811,"['man', 'play', 'guitar']","['man', 'play', 'instrument']",0.86
sts_train_5537,"['four', 'peopl', 'arrest', 'australia', 'largest', 'illeg', 'tobacco', 'import', 'syndic']","['polic', 'target', 'illeg', 'tobacco', 'syndic']",0.5599999999999999
sick_train_6647,"['man', 'cut', 'rope', 'sword']","['man', 'tie', 'thick', 'rope']",0.6599999999999999
sts_train_1825,"['man', 'red', 'black', 'hit', 'soccer', 'ball', 'head']","['man', 'red', 'stripe', 'soccer', 'shirt', 'head', 'ball']",0.7200000000000001
sick_train_922,"['man', 'draw']","['man', 'draw']",0.6799999999999999
sick_train_2345,"['man', 'woman', 'sit', 'comfort', 'bench']","['two', 'person', 'larg', 'size', 'sit', 'park', 'bench', 'bottl', 'soda']",0.6599999999999999
sts_train_2182,"['partial', 'psychopath']","['ted', 'bundi', 'partial', 'psychopath']",0.36
sick_train_6784,"['person', 'perform', 'card', 'trick']","['nobodi', 'perform', 'card', 'trick']",0.62
sick_train_2940,"['dog', 'color', 'coat', 'run', 'across', 'yard']","['brown', 'black', 'dog', 'rest', 'leaf']",0.62
sts_train_4993,"['ukrain', 'opposit', 'chief', 'want', 'protest']","['ukrain', 'protest', 'toppl', 'lenin', 'statu']",0.48
sick_train_4370,"['woman', 'open', 'soda', 'drink']","['man', 'open', 'soda', 'drink']",0.76
sts_train_2393,"['part', 'prolif', 'opposit', 'legal', 'abort']","['prolif', 'also', 'refer', 'opposit', 'abort']",0.76
sick_train_4405,"['soccer', 'player', 'kick', 'ball', 'somebodi', 'leg']","['person', 'kick', 'soccer', 'ball', 'foot']",0.62
sick_train_3984,"['woman', 'wear', 'ear', 'protect', 'fire', 'gun', 'indoor', 'shoot', 'rang']","['woman', 'shoot', 'target', 'practic']",0.92
sts_train_660,"['man', 'woman', 'walk', 'wood']","['man', 'woman', 'walk', 'jungl']",0.68
sick_train_5653,"['black', 'sheep', 'stand', 'near', 'three', 'white', 'dog']","['white', 'dog', 'look', 'black', 'llama']",0.54
